"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","state","choice","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","two_arm_score_block1","block_num","seq_file","trial_seq_info","two_arm_score_block2","two_arm_score_total","jar","bead","previous_bead","correct","highH_score","lowH_score","total_bonus"
"image-keyboard-response","3130","3760006","0.0-7.0-8.0-1.0-1.140","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3131","3760516","0.0-7.0-8.0-1.0-2.140","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3132","3760526","0.0-7.0-8.0-1.0-0.141","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","7","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","141","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3133","3760836","0.0-7.0-8.0-1.0-1.141","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3134","3761346","0.0-7.0-8.0-1.0-2.141","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3135","3767870","0.0-7.0-8.0-1.0-0.142","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","6521","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","142","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3136","3768175","0.0-7.0-8.0-1.0-1.142","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3137","3768686","0.0-7.0-8.0-1.0-2.142","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3138","3784104","0.0-7.0-8.0-1.0-0.143","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","15413","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","143","","2","","","","","","","","","","","","","","2","1","2","false","","",""
"image-keyboard-response","3139","3784416","0.0-7.0-8.0-1.0-1.143","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3140","3784925","0.0-7.0-8.0-1.0-2.143","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3141","3803150","0.0-7.0-8.0-1.0-0.144","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","18220","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","144","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","3142","3803461","0.0-7.0-8.0-1.0-1.144","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3143","3803971","0.0-7.0-8.0-1.0-2.144","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3144","3805709","0.0-7.0-8.0-1.0-0.145","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","1736","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","145","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3145","3806021","0.0-7.0-8.0-1.0-1.145","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3146","3806531","0.0-7.0-8.0-1.0-2.145","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3147","3814237","0.0-7.0-8.0-1.0-0.146","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","7705","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","146","","1","","","","","","","","","","","","","","2","2","2","false","","",""
"image-keyboard-response","3148","3814540","0.0-7.0-8.0-1.0-1.146","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3149","3815050","0.0-7.0-8.0-1.0-2.146","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3150","3815221","0.0-7.0-8.0-1.0-0.147","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","168","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","147","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3151","3815530","0.0-7.0-8.0-1.0-1.147","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3152","3816040","0.0-7.0-8.0-1.0-2.147","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3153","3846571","0.0-7.0-8.0-1.0-0.148","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","30530","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","148","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3154","3846879","0.0-7.0-8.0-1.0-1.148","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3155","3847386","0.0-7.0-8.0-1.0-2.148","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3156","3847629","0.0-7.0-8.0-1.0-0.149","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","238","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","149","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3157","3847937","0.0-7.0-8.0-1.0-1.149","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3158","3848446","0.0-7.0-8.0-1.0-2.149","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3159","3848533","0.0-7.0-8.0-1.0-0.150","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","83","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","150","","2","","","","","","","","","","","","","","2","1","2","false","","",""
"image-keyboard-response","3160","3848836","0.0-7.0-8.0-1.0-1.150","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3161","3849348","0.0-7.0-8.0-1.0-2.150","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3162","3849565","0.0-7.0-8.0-1.0-0.151","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","215","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","151","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","3163","3849868","0.0-7.0-8.0-1.0-1.151","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3164","3850380","0.0-7.0-8.0-1.0-2.151","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3165","3850444","0.0-7.0-8.0-1.0-0.152","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","62","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","152","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3166","3850749","0.0-7.0-8.0-1.0-1.152","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3167","3851253","0.0-7.0-8.0-1.0-2.152","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3168","3852269","0.0-7.0-8.0-1.0-0.153","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","1015","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","153","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3169","3852573","0.0-7.0-8.0-1.0-1.153","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3170","3853083","0.0-7.0-8.0-1.0-2.153","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3171","3853308","0.0-7.0-8.0-1.0-0.154","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","223","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","154","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3172","3853613","0.0-7.0-8.0-1.0-1.154","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3173","3854124","0.0-7.0-8.0-1.0-2.154","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3174","3854293","0.0-7.0-8.0-1.0-0.155","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","167","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","155","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3175","3854604","0.0-7.0-8.0-1.0-1.155","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3176","3855114","0.0-7.0-8.0-1.0-2.155","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3177","3855372","0.0-7.0-8.0-1.0-0.156","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","257","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","156","","2","","","","","","","","","","","","","","2","1","2","false","","",""
"image-keyboard-response","3178","3855683","0.0-7.0-8.0-1.0-1.156","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3179","3856193","0.0-7.0-8.0-1.0-2.156","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3180","3856332","0.0-7.0-8.0-1.0-0.157","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","137","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","157","","1","","","","","","","","","","","","","","2","2","1","false","","",""
"image-keyboard-response","3181","3856643","0.0-7.0-8.0-1.0-1.157","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3182","3857153","0.0-7.0-8.0-1.0-2.157","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3183","3857258","0.0-7.0-8.0-1.0-0.158","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","103","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","158","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3184","3857565","0.0-7.0-8.0-1.0-1.158","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3185","3858074","0.0-7.0-8.0-1.0-2.158","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3186","3858173","0.0-7.0-8.0-1.0-0.159","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","94","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","159","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3187","3858484","0.0-7.0-8.0-1.0-1.159","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3188","3858994","0.0-7.0-8.0-1.0-2.159","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3189","3859149","0.0-7.0-8.0-1.0-0.160","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","153","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","160","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3190","3859453","0.0-7.0-8.0-1.0-1.160","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3191","3859963","0.0-7.0-8.0-1.0-2.160","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3192","3860741","0.0-7.0-8.0-1.0-0.161","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","774","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","161","","2","","","","","","","","","","","","","","2","2","2","true","","",""
"image-keyboard-response","3193","3861044","0.0-7.0-8.0-1.0-1.161","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3194","3861555","0.0-7.0-8.0-1.0-2.161","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3195","3861619","0.0-7.0-8.0-1.0-0.162","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","58","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","162","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","3196","3861924","0.0-7.0-8.0-1.0-1.162","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3197","3862434","0.0-7.0-8.0-1.0-2.162","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3198","3862853","0.0-7.0-8.0-1.0-0.163","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","416","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","163","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","3199","3863163","0.0-7.0-8.0-1.0-1.163","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3200","3863693","0.0-7.0-8.0-1.0-2.163","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3201","3864213","0.0-7.0-8.0-1.0-0.164","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","517","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","164","","1","","","","","","","","","","","","","","1","2","1","false","","",""
"image-keyboard-response","3202","3864524","0.0-7.0-8.0-1.0-1.164","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3203","3865033","0.0-7.0-8.0-1.0-2.164","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3204","3865084","0.0-7.0-8.0-1.0-0.165","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","48","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","lowH","165","","2","","","","","","","","","","","","","","1","1","2","false","","",""
"image-keyboard-response","3205","3865393","0.0-7.0-8.0-1.0-1.165","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3206","3865905","0.0-7.0-8.0-1.0-2.165","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3207","3866117","0.0-7.0-8.0-1.0-0.166","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","207","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","166","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","3208","3866424","0.0-7.0-8.0-1.0-1.166","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3209","3866934","0.0-7.0-8.0-1.0-2.166","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3210","3867388","0.0-7.0-8.0-1.0-0.167","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","452","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","167","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","3211","3867693","0.0-7.0-8.0-1.0-1.167","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3212","3868203","0.0-7.0-8.0-1.0-2.167","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3213","3868220","0.0-7.0-8.0-1.0-0.168","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","15","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","168","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","3214","3868524","0.0-7.0-8.0-1.0-1.168","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3215","3869033","0.0-7.0-8.0-1.0-2.168","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3216","3869228","0.0-7.0-8.0-1.0-0.169","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","193","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","169","","1","","","","","","","","","","","","","","1","1","1","true","","",""
"image-keyboard-response","3217","3869533","0.0-7.0-8.0-1.0-1.169","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3218","3870045","0.0-7.0-8.0-1.0-2.169","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","3219","3870868","0.0-7.0-8.0-1.0-0.170","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","819","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","lowH","170","","1","","","","","","","","","","","","","","1","2","1","false","","",""
"image-keyboard-response","3220","3871174","0.0-7.0-8.0-1.0-1.170","62c459940885216623befb25","63690f60c96a0a9a64b48fbc","63691e34ae941e5c74fd98b6","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
